pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z
3.021714,5.593156,0.915376,3.020505,5.587184,1.01134,3.01287,5.572719,1.114632,3.012104,5.567919,1.210025,3.011603,5.563624,1.305336,3.002109,5.547136,1.440182,2.980885,5.519482,1.534151,2.981831,5.574659,1.381976,2.87073,5.676395,1.366397,2.916686,5.778071,1.109984,2.939215,5.846532,0.882128,3.030925,5.533927,1.380456,3.145124,5.437639,1.355458,3.197182,5.423537,1.081074,3.167161,5.336031,0.860726,2.956116,5.638152,0.917976,2.866161,5.5123,0.545276,2.811159,5.417611,0.123106,2.691874,5.284229,0.073003,3.087292,5.548088,0.914004,3.144222,5.646295,0.526771,3.23227,5.781186,0.121467,3.128321,5.674209,0.017442
3.007167,5.570176,0.910294,3.005847,5.564228,1.006259,2.998052,5.549799,1.109546,2.997118,5.545043,1.20494,2.996434,5.540799,1.300254,2.986618,5.524425,1.435093,2.965451,5.497177,1.529192,2.966554,5.551947,1.376832,2.855751,5.653888,1.360501,2.902463,5.755304,1.104114,2.924924,5.823199,0.876079,3.015479,5.511009,1.375426,3.129158,5.414133,1.350335,3.182537,5.398403,1.076279,3.151886,5.307261,0.857464,2.94137,5.614889,0.912786,2.8582,5.488234,0.53882,2.785492,5.366108,0.125862,2.66345,5.230517,0.089996,3.072945,5.525392,0.909031,3.135278,5.631881,0.524797,3.230926,5.777946,0.12514,3.12833,5.674234,0.017326
2.99202,5.546624,0.905128,2.990742,5.540675,1.001094,2.982864,5.526341,1.104387,2.981797,5.521716,1.199787,2.980928,5.517645,1.295108,2.970753,5.501604,1.429962,2.949642,5.47484,1.524213,2.950909,5.529024,1.371602,2.840352,5.631051,1.354164,2.887714,5.731605,1.097552,2.909611,5.798938,0.869296,2.999654,5.487865,1.370388,3.112848,5.390419,1.345313,3.16759,5.373809,1.071582,3.136935,5.279822,0.853995,2.926037,5.591067,0.90763,2.849825,5.46402,0.532325,2.763645,5.319473,0.129969,2.638653,5.184109,0.106838,3.057985,5.502114,0.903855,3.125074,5.615569,0.522494,3.229403,5.773737,0.12952,3.128329,5.674257,0.017225
2.97624,5.522058,0.90041,2.975167,5.516162,0.99638,2.967255,5.502046,1.0997,2.96606,5.497689,1.195109,2.964966,5.493957,1.290439,2.954327,5.478508,1.425323,2.933263,5.452296,1.519739,2.934752,5.505738,1.366786,2.824452,5.607815,1.348072,2.872297,5.706842,1.090968,2.893381,5.773699,0.862498,2.983339,5.464388,1.365886,3.096189,5.366477,1.341068,3.152395,5.349889,1.067643,3.122283,5.254341,0.850674,2.91015,5.566338,0.903016,2.839257,5.438079,0.527035,2.747429,5.280904,0.130699,2.619694,5.146885,0.114815,3.042316,5.477712,0.899032,3.113092,5.595792,0.519715,3.226728,5.767194,0.135104,3.128348,5.674257,0.017134
2.959622,5.49603,0.896096,2.958921,5.490257,0.992077,2.951023,5.476532,1.09545,2.9497,5.472638,1.190877,2.948332,5.469481,1.286222,2.937119,5.454997,1.421162,2.916103,5.429441,1.515767,2.917884,5.481935,1.36234,2.807963,5.584175,1.342294,2.856157,5.680941,1.084398,2.876233,5.747517,0.855755,2.966344,5.44043,1.361919,3.078996,5.342136,1.337733,3.136853,5.326696,1.064591,3.107804,5.23106,0.847479,2.893515,5.540272,0.898901,2.825671,5.409036,0.523365,2.739683,5.252651,0.125036,2.609038,5.12123,0.108463,3.02572,5.45172,0.894521,3.098942,5.57258,0.516362,3.222729,5.758792,0.142122,3.128245,5.673905,0.016449
2.942372,5.468987,0.89223,2.942205,5.463391,0.988226,2.934371,5.45018,1.091672,2.932925,5.446886,1.18712,2.931241,5.444469,1.282483,2.91935,5.431211,1.417493,2.898372,5.40638,1.512299,2.900504,5.457769,1.358307,2.790973,5.560136,1.336761,2.839348,5.653977,1.077806,2.858169,5.720357,0.848998,2.948859,5.416138,1.358486,3.061454,5.317567,1.335175,3.121064,5.304177,1.062297,3.093624,5.209736,0.844432,2.876326,5.513301,0.895328,2.809891,5.378266,0.5209,2.737568,5.232464,0.115997,2.604219,5.10476,0.093247,3.008416,5.424605,0.890364,3.083014,5.545904,0.512533,3.21758,5.748057,0.150345,3.128162,5.67353,0.015775
2.925077,5.441834,0.889473,2.925595,5.436495,0.98548,2.91786,5.423841,1.089002,2.916279,5.421159,1.184468,2.914214,5.419475,1.279841,2.901508,5.407404,1.41489,2.880498,5.383255,1.509867,2.883073,5.433559,1.355308,2.773664,5.535641,1.331948,2.821893,5.626051,1.071759,2.839292,5.692061,0.842733,2.931352,5.391845,1.356132,3.044113,5.293269,1.333662,3.105377,5.282305,1.061044,3.080095,5.190275,0.84195,2.859203,5.486369,0.892933,2.792608,5.348314,0.519643,2.734368,5.216794,0.1079,2.600049,5.092201,0.076843,2.990956,5.397229,0.887247,3.065949,5.514104,0.508371,3.210825,5.732196,0.159572,3.128556,5.674089,0.016917
2.907665,5.41444,0.888123,2.909108,5.409478,0.984135,2.901515,5.397482,1.087744,2.89976,5.395484,1.183221,2.897189,5.39459,1.278589,2.883402,5.383764,1.41363,2.862273,5.360308,1.508754,2.865439,5.40943,1.353569,2.755667,5.510424,1.327587,2.803548,5.596897,1.066001,2.819539,5.662564,0.836753,2.913665,5.367684,1.355152,3.026973,5.269571,1.333465,3.090032,5.261166,1.061162,3.067585,5.172711,0.8403,2.842112,5.459399,0.89206,2.772964,5.319326,0.520006,2.726508,5.205317,0.10204,2.594495,5.082411,0.059776,2.973234,5.369413,0.885425,3.04787,5.475555,0.503402,3.202295,5.709719,0.169695,3.130554,5.678869,0.020303
2.890207,5.386934,0.887882,2.892728,5.382432,0.983895,2.88531,5.371136,1.087595,2.88337,5.369834,1.18308,2.880228,5.369722,1.278434,2.865221,5.360103,1.413437,2.843906,5.337297,1.508677,2.847755,5.385257,1.352864,2.737351,5.484752,1.323947,2.784557,5.566782,1.060788,2.798975,5.63193,0.831266,2.895954,5.343521,1.355249,3.010034,5.246144,1.334314,3.07479,5.240673,1.06232,3.055726,5.157009,0.839215,2.825088,5.43247,0.892364,2.751818,5.291155,0.521577,2.717563,5.198357,0.097123,2.589589,5.076534,0.041522,2.955357,5.341336,0.884642,3.028656,5.431881,0.498101,3.192159,5.682115,0.180824,3.133029,5.684584,0.025507
2.873504,5.360609,0.888515,2.876981,5.356556,0.984523,2.869737,5.345748,1.08829,2.86766,5.344859,1.18378,2.864044,5.345156,1.27912,2.848018,5.33611,1.414053,2.826454,5.313638,1.509317,2.830937,5.360977,1.353142,2.720009,5.45937,1.322303,2.765668,5.536601,1.057445,2.777899,5.600189,0.827401,2.879158,5.31929,1.356075,2.993842,5.222501,1.335675,3.059293,5.220544,1.063813,3.043766,5.142965,0.838307,2.808851,5.406759,0.893453,2.732433,5.265902,0.523126,2.711554,5.193338,0.093588,2.586244,5.07272,0.028178,2.938201,5.314401,0.884823,3.00858,5.386304,0.494036,3.180475,5.651064,0.193083,3.133058,5.682325,0.033054
2.857986,5.336099,0.889964,2.86227,5.332514,0.985958,2.855199,5.321859,1.089754,2.853049,5.320918,1.185243,2.849086,5.321004,1.280571,2.832288,5.311473,1.415376,2.810358,5.288833,1.510516,2.815454,5.336438,1.354419,2.704276,5.43451,1.323348,2.747186,5.506171,1.056535,2.756476,5.567298,0.825615,2.863738,5.29482,1.357497,2.978603,5.198166,1.337395,3.043005,5.200901,1.065342,3.031089,5.131052,0.837209,2.793882,5.382966,0.895226,2.715185,5.244376,0.524405,2.710902,5.189904,0.092009,2.585307,5.071004,0.023337,2.922148,5.289185,0.885949,2.987387,5.338556,0.49139,3.167428,5.616249,0.207569,3.129886,5.666102,0.032541
2.843223,5.31277,0.892286,2.848192,5.309643,0.988262,2.841291,5.298928,1.092063,2.839119,5.297652,1.187547,2.834905,5.297153,1.282862,2.817535,5.286504,1.417509,2.795176,5.26338,1.512432,2.800837,5.311793,1.356679,2.689517,5.409941,1.326389,2.728807,5.475676,1.057495,2.734541,5.5333,0.825452,2.849233,5.270282,1.359647,2.96411,5.173614,1.339626,3.026461,5.181621,1.067206,3.018313,5.120796,0.836289,2.7797,5.360393,0.897783,2.699698,5.225768,0.525662,2.713184,5.18841,0.091812,2.585931,5.071353,0.023406,2.906815,5.265111,0.888038,2.965334,5.288904,0.489981,3.152833,5.577986,0.223186,3.124767,5.647057,0.052977
2.828725,5.29,0.89542,2.834062,5.287154,0.991386,2.827295,5.276274,1.095178,2.825159,5.274628,1.190656,2.820871,5.273553,1.285963,2.803327,5.261825,1.4205,2.780648,5.238197,1.515224,2.786609,5.287437,1.359824,2.675125,5.385714,1.330627,2.710367,5.446564,1.059968,2.711895,5.498362,0.826668,2.835192,5.24613,1.362568,2.950292,5.149786,1.342301,3.010902,5.162044,1.069586,3.006531,5.110573,0.836255,2.765585,5.338127,0.901025,2.688119,5.209755,0.526412,2.715155,5.187349,0.091709,2.586479,5.071817,0.023704,2.891941,5.241845,0.891064,2.943461,5.24137,0.490835,3.136194,5.538901,0.236772,3.115545,5.618806,0.070283
2.814086,5.267615,0.899657,2.819332,5.264779,0.995631,2.812666,5.253638,1.099401,2.810668,5.25166,1.194875,2.806585,5.250139,1.290185,2.789477,5.237591,1.424702,2.766639,5.213527,1.519278,2.772532,5.263475,1.364152,2.660842,5.361871,1.336204,2.691378,5.41938,1.06425,2.688096,5.462305,0.829263,2.821418,5.222521,1.366557,2.937161,5.127148,1.345502,2.997162,5.141536,1.072707,2.996459,5.099654,0.837474,2.75098,5.315801,0.905202,2.682667,5.196634,0.526176,2.715787,5.186306,0.091092,2.586389,5.071812,0.022673,2.877261,5.219397,0.895365,2.922293,5.19765,0.494755,3.117124,5.500371,0.247823,3.102848,5.580201,0.078585
2.799713,5.24579,0.904706,2.804549,5.242786,1.000696,2.797947,5.231279,1.10443,2.796148,5.228933,1.1999,2.792447,5.226975,1.295217,2.776172,5.213646,1.429762,2.753283,5.189128,1.524209,2.758843,5.239803,1.369365,2.646927,5.338371,1.342977,2.672328,5.393579,1.070044,2.663586,5.425307,0.833238,2.808109,5.199298,1.371317,2.924705,5.105233,1.349145,2.984407,5.120732,1.076346,2.987382,5.088766,0.839579,2.736443,5.293781,0.910064,2.681122,5.18611,0.525433,2.716107,5.185695,0.090569,2.586222,5.071923,0.021872,2.863038,5.197756,0.900602,2.901306,5.156047,0.500937,3.096011,5.46102,0.256843,3.086599,5.533293,0.084595
2.786339,5.224436,0.909622,2.79067,5.221191,1.005626,2.784053,5.209295,1.109316,2.782394,5.206578,1.204779,2.779029,5.204202,1.3001,2.763536,5.190146,1.434665,2.740715,5.165188,1.529013,2.745776,5.216508,1.374468,2.633545,5.31514,1.34971,2.654518,5.368977,1.076102,2.639494,5.388067,0.838356,2.795414,5.176447,1.376002,2.912806,5.083591,1.352907,2.971376,5.100879,1.080016,2.978253,5.078464,0.842186,2.722924,5.272259,0.914762,2.678973,5.176964,0.525143,2.715946,5.185254,0.090682,2.586027,5.071959,0.021293,2.849798,5.176562,0.905735,2.879964,5.115487,0.507999,3.073518,5.419344,0.262185,3.066068,5.480566,0.086897
2.774515,5.203699,0.914235,2.778291,5.200114,1.010249,2.771554,5.187792,1.11388,2.76993,5.184693,1.209332,2.766776,5.181913,1.30465,2.751866,5.167186,1.439209,2.729277,5.141808,1.533501,2.733624,5.193639,1.379291,2.620941,5.292164,1.356252,2.638835,5.345721,1.082337,2.616358,5.350533,0.844731,2.78361,5.153999,1.380493,2.901658,5.062098,1.356897,2.957486,5.082752,1.083716,2.968782,5.069241,0.845377,2.711035,5.251455,0.91917,2.674316,5.169419,0.525787,2.714977,5.185052,0.091791,2.585791,5.071828,0.02096,2.838034,5.155888,0.91055,2.857809,5.07526,0.515851,3.049859,5.374788,0.263304,3.040416,5.421518,0.08408
2.76369,5.183433,0.918717,2.766816,5.179434,1.014738,2.75988,5.166663,1.118301,2.758232,5.163179,1.21374,2.755245,5.160015,1.30905,2.740865,5.144671,1.443598,2.718626,5.118889,1.537863,2.722094,5.171147,1.384003,2.60887,5.269457,1.362755,2.624393,5.323664,1.088836,2.593641,5.312757,0.852248,2.77242,5.131923,1.384909,2.891068,5.040877,1.361006,2.94332,5.065578,1.087448,2.959258,5.060604,0.849068,2.700165,5.231147,0.923414,2.669055,5.163254,0.526884,2.713527,5.185021,0.093536,2.585527,5.071623,0.020848,2.827252,5.135661,0.91526,2.835299,5.036076,0.524583,3.024821,5.327907,0.260744,3.010482,5.356651,0.077553
2.752944,5.163106,0.922628,2.755405,5.158809,1.018657,2.748234,5.14568,1.122161,2.746531,5.141873,1.217586,2.743676,5.138375,1.312889,2.729761,5.122474,1.447422,2.707876,5.096314,1.541666,2.710532,5.14897,1.388117,2.596765,5.246992,1.368436,2.609836,5.302174,1.094607,2.57086,5.275596,0.860327,2.761156,5.110117,1.38876,2.880341,5.019846,1.364579,2.929365,5.048278,1.09074,2.949505,5.051625,0.85263,2.68943,5.210856,0.927025,2.664389,5.156587,0.527948,2.712401,5.184694,0.09537,2.585317,5.071426,0.020874,2.816492,5.115295,0.919464,2.813274,4.99899,0.533076,2.998429,5.278857,0.254493,2.978054,5.28996,0.070126
2.741984,5.142586,0.925879,2.743775,5.138173,1.021917,2.736337,5.124829,1.125375,2.734553,5.1208,1.22079,2.731795,5.117041,1.316086,2.718282,5.100675,1.450605,2.696739,5.074172,1.544832,2.6987,5.12719,1.391526,2.584375,5.224809,1.373094,2.594778,5.281293,1.099416,2.547863,5.239278,0.868993,2.749581,5.088668,1.391948,2.869272,4.999138,1.367507,2.915759,5.030503,1.09353,2.939451,5.04226,0.856034,2.678546,5.190471,0.929888,2.660884,5.148607,0.528882,2.71194,5.183876,0.097179,2.585204,5.071261,0.021109,2.805448,5.09464,0.923098,2.791865,4.964615,0.541198,2.970682,5.227887,0.243542,2.943454,5.223308,0.062166
2.731102,5.122005,0.928559,2.73221,5.117591,1.024608,2.724468,5.104124,1.128028,2.722573,5.099935,1.223434,2.719878,5.095964,1.318723,2.7067,5.079195,1.453224,2.685503,5.052374,1.54744,2.686837,5.105724,1.394335,2.571951,5.202867,1.376931,2.579605,5.260979,1.103497,2.524802,5.203575,0.878221,2.737932,5.067488,1.394571,2.858066,4.97862,1.369899,2.902363,5.012603,1.09588,2.929166,5.032553,0.859307,2.667797,5.170102,0.932118,2.657975,5.140125,0.529782,2.711804,5.182764,0.099078,2.585146,5.071103,0.021482,2.794427,5.073847,0.926227,2.770941,4.932339,0.549082,2.94158,5.174749,0.2289,2.906361,5.154831,0.053305
2.720258,5.10122,0.930508,2.720723,5.09691,1.026567,2.712666,5.083379,1.129954,2.710647,5.079049,1.225351,2.707984,5.07486,1.320631,2.69506,5.05767,1.455104,2.674136,5.030545,1.549293,2.675006,5.084268,1.396377,2.559677,5.181027,1.379773,2.564121,5.240466,1.106564,2.50166,5.168662,0.887349,2.726235,5.046211,1.39643,2.846646,4.957813,1.371427,2.889255,4.994554,1.097504,2.918691,5.021711,0.861898,2.657146,5.149604,0.933597,2.655158,5.131693,0.530455,2.711785,5.181476,0.100864,2.585102,5.070963,0.021693,2.78338,5.052779,0.928644,2.75095,4.901381,0.556008,2.911154,5.118847,0.213582,2.867597,5.082931,0.045247
2.709486,5.080132,0.931666,2.709353,5.076089,1.027737,2.700962,5.062588,1.131101,2.698797,5.058151,1.22649,2.696129,5.05374,1.321761,2.683354,5.036109,1.456191,2.662579,5.008699,1.550332,2.663223,5.062838,1.397592,2.547596,5.159326,1.381464,2.548101,5.219639,1.108425,2.478233,5.134535,0.89636,2.714478,5.024816,1.397469,2.834927,4.936605,1.37199,2.876496,4.976446,1.09834,2.908096,5.009586,0.863736,2.646639,5.128886,0.934242,2.652434,5.123711,0.530824,2.711896,5.180037,0.102399,2.585107,5.07077,0.021589,2.772336,5.031326,0.930316,2.731913,4.871115,0.562108,2.87957,5.059406,0.197907,2.827268,5.005836,0.037906
2.698751,5.058841,0.932092,2.69806,5.05517,1.028175,2.689325,5.041756,1.131522,2.687,5.037232,1.226903,2.684298,5.032593,1.322162,2.671589,5.014502,1.456538,2.650893,4.986822,1.550617,2.651472,5.041418,1.398038,2.535664,5.137726,1.38216,2.531769,5.198613,1.109272,2.454724,5.101198,0.90527,2.702672,5.003326,1.397745,2.822992,4.915107,1.371688,2.864025,4.958188,1.098451,2.897309,4.996326,0.864892,2.63623,5.108038,0.934136,2.649803,5.11578,0.530966,2.712124,5.178424,0.103821,2.585125,5.070595,0.021322,2.761267,5.009599,0.931275,2.713808,4.842167,0.56725,2.846661,4.997201,0.181557,2.785268,4.925316,0.031368
2.687902,5.037511,0.931799,2.686742,5.034122,1.027889,2.677702,5.020716,1.131211,2.675243,5.016031,1.22658,2.67251,5.011095,1.321823,2.659842,4.992464,1.456128,2.639227,4.964488,1.550137,2.639772,5.019652,1.397719,2.523938,5.115972,1.382151,2.515599,5.176976,1.109382,2.431727,5.068828,0.913471,2.690874,4.981435,1.397229,2.811017,4.89318,1.370496,2.851727,4.939483,1.097738,2.886161,4.98158,0.865026,2.625744,5.087185,0.933418,2.646768,5.107251,0.530928,2.712225,5.176686,0.105343,2.585017,5.070656,0.021049,2.750049,4.987796,0.931407,2.697019,4.815631,0.570326,2.811957,4.933967,0.16659,2.742097,4.845092,0.027594
2.676951,5.016361,0.930755,2.675404,5.013082,1.026844,2.66609,4.999535,1.130123,2.663511,4.994555,1.225474,2.660743,4.989201,1.320692,2.648076,4.969879,1.454898,2.627581,4.941548,1.548826,2.628091,4.997475,1.396566,2.51245,5.094096,1.381451,2.499562,5.154584,1.108759,2.4092,5.037512,0.92095,2.679055,4.959083,1.395839,2.798998,4.870816,1.368277,2.839562,4.920308,1.096059,2.87455,4.965119,0.863896,2.615201,5.066557,0.932097,2.643411,5.098027,0.530759,2.712224,5.174834,0.106961,2.58464,5.071164,0.020849,2.738683,4.966126,0.930643,2.681578,4.79223,0.570885,2.773923,4.869319,0.152876,2.697071,4.764593,0.026328
2.665886,4.995172,0.928991,2.664041,4.991914,1.025075,2.654493,4.978146,1.128303,2.651818,4.972798,1.223632,2.64902,4.966956,1.318821,2.636327,4.946861,1.452911,2.615956,4.918151,1.546751,2.616461,4.974951,1.394648,2.501167,5.072065,1.380046,2.483686,5.13158,1.1074,2.387184,5.007164,0.927718,2.667244,4.93633,1.393657,2.786938,4.848023,1.365168,2.827571,4.900686,1.093556,2.862577,4.947173,0.861745,2.604581,5.045924,0.930163,2.63965,5.088205,0.530411,2.712095,5.172857,0.108678,2.584137,5.071908,0.020641,2.727167,4.944381,0.929053,2.667452,4.771241,0.569378,2.734094,4.803642,0.140546,2.650873,4.68439,0.027826
2.654524,4.973447,0.92661,2.65254,4.970172,1.022691,2.642877,4.95618,1.125878,2.640191,4.950477,1.221187,2.637427,4.944177,1.316348,2.624777,4.923365,1.450334,2.60451,4.894324,1.544095,2.604988,4.951918,1.392174,2.490044,5.049535,1.378186,2.468529,5.107979,1.105574,2.366402,4.977705,0.933205,2.655588,4.913068,1.390909,2.775013,4.824678,1.361554,2.815763,4.880381,1.090562,2.850373,4.928082,0.858957,2.593651,5.024722,0.927731,2.63474,5.077419,0.529777,2.711511,5.170781,0.11072,2.583793,5.072469,0.020345,2.715372,4.922131,0.926727,2.654924,4.751591,0.566036,2.696597,4.739816,0.132051,2.606057,4.609906,0.034812
2.642759,4.951101,0.923475,2.640838,4.947774,1.019556,2.63121,4.933554,1.122716,2.628616,4.927514,1.218006,2.625956,4.920788,1.313141,2.613419,4.89932,1.447035,2.593203,4.87001,1.540723,2.59365,4.928284,1.389038,2.47901,5.026364,1.375833,2.454281,5.083575,1.103221,2.347031,4.948938,0.937311,2.644084,4.889228,1.387492,2.763257,4.800734,1.357426,2.804149,4.859408,1.087087,2.837872,4.907833,0.855498,2.582279,5.002833,0.92469,2.628454,5.065832,0.528798,2.710492,5.168793,0.113006,2.58375,5.072633,0.019949,2.703214,4.899327,0.923499,2.645122,4.733666,0.560256,2.662863,4.676844,0.129341,2.56237,4.542049,0.050657
2.630697,4.928219,0.919724,2.628996,4.924803,1.015806,2.619523,4.910352,1.118948,2.617107,4.903987,1.214222,2.614616,4.896864,1.309333,2.602259,4.874797,1.443146,2.582075,4.845266,1.536772,2.58247,4.904139,1.385346,2.468136,5.002693,1.373024,2.440752,5.058575,1.100401,2.328892,4.92106,0.940134,2.632736,4.864877,1.383507,2.751637,4.776239,1.352794,2.792719,4.837752,1.083121,2.82514,4.886438,0.851402,2.570596,4.980376,0.92115,2.621019,5.053282,0.527534,2.709017,5.166705,0.115617,2.583866,5.072615,0.019463,2.690777,4.876019,0.919536,2.636917,4.71708,0.552642,2.631462,4.615724,0.130466,2.520064,4.479912,0.071991
2.618479,4.904557,0.915874,2.617088,4.901067,1.011958,2.607873,4.886458,1.115101,2.605736,4.879856,1.210365,2.603518,4.872444,1.305461,2.591491,4.849958,1.439233,2.571401,4.820279,1.532832,2.571619,4.879588,1.381624,2.457595,4.978601,1.370116,2.427924,5.033613,1.097554,2.312171,4.894578,0.941404,2.621699,4.840104,1.379486,2.740226,4.751218,1.348063,2.781444,4.815138,1.078965,2.812495,4.864276,0.847158,2.558768,4.957144,0.917555,2.61238,5.038913,0.526059,2.706692,5.163977,0.119023,2.584004,5.072645,0.018841,2.678175,4.851925,0.91543,2.627204,4.699605,0.545242,2.602225,4.562337,0.13202,2.482447,4.426194,0.091424
2.606261,4.880141,0.911862,2.605248,4.876593,1.007948,2.596388,4.861915,1.111113,2.594639,4.85518,1.206376,2.592815,4.847612,1.301468,2.58129,4.824927,1.435253,2.561375,4.795178,1.528868,2.561258,4.854715,1.377835,2.447526,4.95414,1.36699,2.415752,5.008902,1.094609,2.296852,4.869583,0.940918,2.611116,4.81497,1.375388,2.729086,4.725663,1.343098,2.770433,4.791504,1.074477,2.800072,4.84166,0.84271,2.547001,4.933225,0.913831,2.603164,5.022765,0.524343,2.703869,5.160936,0.12315,2.584138,5.072835,0.017965,2.665515,4.827016,0.911128,2.614754,4.681079,0.538363,2.574483,4.518712,0.134117,2.450368,4.382175,0.109252
2.593888,4.854946,0.907751,2.59334,4.851354,1.00384,2.58494,4.83668,1.107045,2.58368,4.8299,1.202314,2.582354,4.822284,1.297412,2.571481,4.799581,1.43125,2.551803,4.769834,1.524916,2.551227,4.829436,1.374016,2.437789,4.929258,1.363765,2.404281,4.984229,1.091637,2.282949,4.845985,0.938879,2.600845,4.789414,1.371253,2.718156,4.699582,1.338034,2.759579,4.766911,1.069799,2.787735,4.818275,0.838113,2.535088,4.908531,0.910051,2.592743,5.004798,0.522416,2.700196,5.157254,0.128072,2.584294,5.073072,0.016953,2.65269,4.801321,0.906684,2.600797,4.661663,0.531697,2.548907,4.482821,0.136643,2.422978,4.346574,0.125179
2.581031,4.828649,0.904252,2.581025,4.825084,1.000343,2.573196,4.810508,1.103605,2.572521,4.803793,1.198882,2.571796,4.796253,1.293991,2.561731,4.773712,1.427916,2.542382,4.744046,1.521676,2.541217,4.803602,1.370799,2.428132,4.90388,1.361143,2.393627,4.9596,1.089299,2.270691,4.824018,0.935622,2.59062,4.763337,1.367728,2.707324,4.673017,1.333688,2.748526,4.741261,1.065653,2.775405,4.793563,0.834017,2.522575,4.882602,0.906885,2.579175,4.984044,0.520445,2.694229,5.151404,0.134481,2.584402,5.073255,0.016107,2.639497,4.774657,0.902852,2.585915,4.63962,0.526379,2.527336,4.454459,0.135859,2.401028,4.318254,0.13093
2.567199,4.800596,0.90155,2.567873,4.79714,0.99764,2.560813,4.7828,1.100987,2.560894,4.776326,1.196279,2.560947,4.769067,1.291408,2.551966,4.746998,1.425481,2.533102,4.717551,1.519406,2.531132,4.776899,1.368337,2.418491,4.877732,1.359318,2.383906,4.935001,1.087807,2.260117,4.803709,0.931057,2.580369,4.736454,1.364971,2.696628,4.645795,1.330302,2.737121,4.714319,1.062225,2.763048,4.767259,0.83062,2.508877,4.854678,0.904547,2.561504,4.959971,0.518468,2.685284,5.143447,0.142958,2.584129,5.073037,0.014915,2.625534,4.746471,0.899791,2.569891,4.613475,0.522855,2.510866,4.43556,0.128983,2.385842,4.298304,0.12026
2.552883,4.771441,0.899459,2.554313,4.768165,0.995547,2.548136,4.754156,1.098996,2.549068,4.748032,1.194307,2.55,4.741178,1.289461,2.54226,4.71976,1.423717,2.523972,4.690612,1.517848,2.52107,4.749642,1.366477,2.40893,4.851088,1.358096,2.375003,4.910446,1.086949,2.251187,4.785031,0.925274,2.570163,4.70905,1.362824,2.686031,4.61809,1.327633,2.725518,4.68632,1.059328,2.750697,4.739627,0.827724,2.494579,4.825519,0.902822,2.540685,4.933111,0.516448,2.674044,5.133322,0.152923,2.583807,5.072765,0.013889,2.611204,4.717316,0.897342,2.552941,4.584702,0.520678,2.498403,4.424192,0.118797,2.376096,4.285636,0.099414
2.539234,4.742828,0.89813,2.541298,4.739822,0.994218,2.53586,4.726129,1.097754,2.537514,4.720292,1.193077,2.539194,4.713729,1.288246,2.532504,4.692757,1.422637,2.51471,4.663821,1.516931,2.511018,4.722632,1.365395,2.399389,4.824688,1.357607,2.366681,4.88598,1.086741,2.244011,4.768137,0.918882,2.559957,4.681882,1.361462,2.675309,4.590468,1.325771,2.713819,4.657877,1.05712,2.738367,4.710894,0.825387,2.480977,4.796939,0.901727,2.517645,4.904085,0.514442,2.661114,5.119319,0.163321,2.584371,5.073373,0.014875,2.597511,4.688668,0.895783,2.536304,4.55598,0.519633,2.488505,4.414351,0.109903,2.368579,4.275849,0.078849
2.526732,4.715208,0.89756,2.529245,4.712586,0.993648,2.524328,4.69915,1.097246,2.526512,4.693455,1.192569,2.528749,4.686963,1.287733,2.522833,4.666046,1.422172,2.505374,4.637194,1.516555,2.501128,4.695928,1.365139,2.390031,4.798598,1.357874,2.359111,4.861677,1.087211,2.238688,4.753293,0.911701,2.549884,4.654991,1.360905,2.664461,4.562861,1.324579,2.702005,4.629,1.055472,2.726062,4.681191,0.823475,2.468626,4.769477,0.901204,2.491915,4.872929,0.512072,2.646447,5.10023,0.173421,2.587953,5.077544,0.018393,2.584865,4.660898,0.895161,2.51969,4.527156,0.52006,2.48105,4.403668,0.103915,2.362521,4.267848,0.060732
2.514897,4.68813,0.897751,2.517737,4.685983,0.993842,2.513199,4.67279,1.097487,2.515782,4.667172,1.192804,2.518444,4.660636,1.287953,2.513111,4.639569,1.42239,2.495907,4.610716,1.51682,2.491249,4.669472,1.365661,2.380692,4.772753,1.358873,2.352123,4.837463,1.088332,2.235118,4.740232,0.90391,2.53981,4.628335,1.361132,2.653488,4.535338,1.324194,2.690094,4.599679,1.054513,2.713777,4.650386,0.822122,2.45697,4.742594,0.901312,2.463963,4.839608,0.509718,2.63009,5.077263,0.183955,2.59242,5.082595,0.023923,2.572856,4.633634,0.895428,2.503388,4.498383,0.521618,2.476161,4.394513,0.09922,2.358692,4.262728,0.042896
